Month,Day,Hour,Timestamp (Hour Ending),Demand (MWh),UPDATED Demand (MWh),Demand Forecast (MWh),1 MW DC Output,1 MW AC Output,DC Array Output (W),AC System Output (W)
9,29,10,9/29/2020 10 a.m. MDT,67,67,81,0.671867375,0.646290125,671867.375,646290.125
9,29,11,9/29/2020 11 a.m. MDT,71,71,82,0.728106625,0.700054188,728106.625,700054.188
9,29,12,9/29/2020 12 p.m. MDT,70,70,83,0.720811688,0.693086938,720811.688,693086.938
9,29,13,9/29/2020 1 p.m. MDT,71,71,83,0.525554313,0.5058655,525554.313,505865.5
9,29,14,9/29/2020 2 p.m. MDT,73,73,84,0.420949188,0.404982375,420949.188,404982.375
9,29,15,9/29/2020 3 p.m. MDT,76,76,85,0.311808969,0.299291781,311808.969,299291.781
9,29,16,9/29/2020 4 p.m. MDT,74,74,85,0.131359672,0.123574539,131359.672,123574.539
9,29,17,9/29/2020 5 p.m. MDT,79,79,86,0.028658799,0.02302624,28658.799,23026.24
9,29,18,9/29/2020 6 p.m. MDT,79,79,85,0,0,0,0
9,29,19,9/29/2020 7 p.m. MDT,77,77,84,0,0,0,0
9,29,20,9/29/2020 8 p.m. MDT,77,77,85,0,0,0,0
9,29,21,9/29/2020 9 p.m. MDT,79,79,85,0,0,0,0
9,29,22,9/29/2020 10 p.m. MDT,79,79,81,0,0,0,0
9,29,23,9/29/2020 11 p.m. MDT,70,70,75,0,0,0,0
9,30,0,9/30/2020 12 a.m. MDT,66,66,70,0,0,0,0
9,30,1,9/30/2020 1 a.m. MDT,62,62,67,0,0,0,0
9,30,2,9/30/2020 2 a.m. MDT,61,61,65,0,0,0,0
9,30,3,9/30/2020 3 a.m. MDT,65,65,65,0,0,0,0
9,30,4,9/30/2020 4 a.m. MDT,65,65,65,0,0,0,0
9,30,5,9/30/2020 5 a.m. MDT,64,64,66,0,0,0,0
9,30,6,9/30/2020 6 a.m. MDT,67,67,68,0.037946453,0.032135357,37946.453,32135.357
9,30,7,9/30/2020 7 a.m. MDT,77,77,74,0.216309484,0.206447469,216309.484,206447.469
9,30,8,9/30/2020 8 a.m. MDT,78,78,79,0.424394375,0.408311438,424394.375,408311.438
9,30,9,9/30/2020 9 a.m. MDT,79,79,80,0.5894005,0.567240063,589400.5,567240.063
9,30,10,9/30/2020 10 a.m. MDT,81,81,81,0.700449,0.6736285,700449,673628.5
9,30,11,9/30/2020 11 a.m. MDT,81,81,82,0.746520813,0.717632375,746520.813,717632.375
9,30,12,9/30/2020 12 p.m. MDT,81,81,83,0.739265938,0.710708375,739265.938,710708.375
9,30,13,9/30/2020 1 p.m. MDT,82,82,83,0.678012688,0.652170688,678012.688,652170.688
9,30,14,9/30/2020 2 p.m. MDT,80,80,84,0.55541375,0.534587938,555413.75,534587.938
9,30,15,9/30/2020 3 p.m. MDT,79,79,85,0.391579219,0.37658425,391579.219,376584.25
9,30,16,9/30/2020 4 p.m. MDT,74,74,85,0.185929313,0.176840859,185929.313,176840.859
9,30,17,9/30/2020 5 p.m. MDT,70,70,86,0.025488803,0.019916447,25488.803,19916.447
9,30,18,9/30/2020 6 p.m. MDT,85,85,85,0,0,0,0
9,30,19,9/30/2020 7 p.m. MDT,79,79,84,0,0,0,0
9,30,20,9/30/2020 8 p.m. MDT,81,81,85,0,0,0,0
9,30,21,9/30/2020 9 p.m. MDT,82,82,85,0,0,0,0
9,30,22,9/30/2020 10 p.m. MDT,73,73,81,0,0,0,0
9,30,23,9/30/2020 11 p.m. MDT,71,71,75,0,0,0,0
10,1,0,10/1/2020 12 a.m. MDT,69,69,70,0,0,0,0
10,1,1,10/1/2020 1 a.m. MDT,68,68,67,0,0,0,0
10,1,2,10/1/2020 2 a.m. MDT,66,66,65,0,0,0,0
10,1,3,10/1/2020 3 a.m. MDT,65,65,65,0,0,0,0
10,1,4,10/1/2020 4 a.m. MDT,67,67,65,0,0,0,0
10,1,5,10/1/2020 5 a.m. MDT,68,68,66,0,0,0,0
10,1,6,10/1/2020 6 a.m. MDT,71,71,68,0.035260777,0.029501639,35260.777,29501.639
10,1,7,10/1/2020 7 a.m. MDT,78,78,74,0.208724063,0.199058406,208724.063,199058.406
10,1,8,10/1/2020 8 a.m. MDT,80,80,79,0.417868156,0.402004813,417868.156,402004.813
10,1,9,10/1/2020 9 a.m. MDT,85,85,80,0.581403438,0.559560875,581403.438,559560.875
10,1,10,10/1/2020 10 a.m. MDT,83,83,81,0.691006875,0.664600438,691006.875,664600.438
10,1,11,10/1/2020 11 a.m. MDT,85,85,82,0.734125438,0.705801125,734125.438,705801.125
10,1,12,10/1/2020 12 p.m. MDT,82,82,83,0.723992188,0.696124813,723992.188,696124.813
10,1,13,10/1/2020 1 p.m. MDT,84,84,83,0.665349375,0.640051313,665349.375,640051.313
10,1,14,10/1/2020 2 p.m. MDT,83,83,84,0.422505531,0.406486313,422505.531,406486.313
10,1,15,10/1/2020 3 p.m. MDT,83,83,85,0.285609781,0.273854781,285609.781,273854.781
10,1,16,10/1/2020 4 p.m. MDT,82,82,85,0.125802883,0.11814425,125802.883,118144.25
10,1,17,10/1/2020 5 p.m. MDT,82,82,86,0.010516166,0.005223115,10516.166,5223.115
10,1,18,10/1/2020 6 p.m. MDT,81,81,85,0,0,0,0
10,1,19,10/1/2020 7 p.m. MDT,83,83,84,0,0,0,0
10,1,20,10/1/2020 8 p.m. MDT,85,85,85,0,0,0,0
10,1,21,10/1/2020 9 p.m. MDT,82,82,85,0,0,0,0
10,1,22,10/1/2020 10 p.m. MDT,79,79,81,0,0,0,0
10,1,23,10/1/2020 11 p.m. MDT,77,77,75,0,0,0,0
10,2,0,10/2/2020 12 a.m. MDT,71,71,70,0,0,0,0
10,2,1,10/2/2020 1 a.m. MDT,72,72,68,0,0,0,0
10,2,2,10/2/2020 2 a.m. MDT,69,69,67,0,0,0,0
10,2,3,10/2/2020 3 a.m. MDT,69,69,67,0,0,0,0
10,2,4,10/2/2020 4 a.m. MDT,71,71,67,0,0,0,0
10,2,5,10/2/2020 5 a.m. MDT,68,68,68,0,0,0,0
10,2,6,10/2/2020 6 a.m. MDT,70,70,72,0.014407535,0.009042694,14407.535,9042.694
10,2,7,10/2/2020 7 a.m. MDT,78,78,79,0.11244582,0.10508657,112445.82,105086.57
10,2,8,10/2/2020 8 a.m. MDT,82,82,86,0.134004891,0.126159133,134004.891,126159.133
10,2,9,10/2/2020 9 a.m. MDT,84,84,85,0.291604156,0.279677,291604.156,279677
10,2,10,10/2/2020 10 a.m. MDT,79,79,84,0.117879484,0.110399242,117879.484,110399.242
10,2,11,10/2/2020 11 a.m. MDT,72,72,84,0.138384734,0.130438031,138384.734,130438.031
10,2,12,10/2/2020 12 p.m. MDT,65,65,83,0.051164688,0.045093969,51164.688,45093.969
10,2,13,10/2/2020 1 p.m. MDT,68,68,81,0.11302768,0.105655531,113027.68,105655.531
10,2,14,10/2/2020 2 p.m. MDT,67,67,80,0.063440328,0.057122676,63440.328,57122.676
10,2,15,10/2/2020 3 p.m. MDT,65,65,79,0.07875693,0.072123328,78756.93,72123.328
10,2,16,10/2/2020 4 p.m. MDT,70,70,79,0.048520398,0.042502137,48520.398,42502.137
10,2,17,10/2/2020 5 p.m. MDT,66,66,80,0.003560827,0,3560.827,0
10,2,18,10/2/2020 6 p.m. MDT,66,66,79,0,0,0,0
10,2,19,10/2/2020 7 p.m. MDT,64,64,82,0,0,0,0
10,2,20,10/2/2020 8 p.m. MDT,69,69,84,0,0,0,0
10,2,21,10/2/2020 9 p.m. MDT,68,68,83,0,0,0,0
10,2,22,10/2/2020 10 p.m. MDT,67,67,81,0,0,0,0
10,2,23,10/2/2020 11 p.m. MDT,61,61,76,0,0,0,0
10,3,0,10/3/2020 12 a.m. MDT,57,57,71,0,0,0,0
10,3,1,10/3/2020 1 a.m. MDT,58,58,68,0,0,0,0
10,3,2,10/3/2020 2 a.m. MDT,58,58,66,0,0,0,0
10,3,3,10/3/2020 3 a.m. MDT,55,55,66,0,0,0,0
10,3,4,10/3/2020 4 a.m. MDT,57,57,66,0,0,0,0
10,3,5,10/3/2020 5 a.m. MDT,56,56,67,0,0,0,0
10,3,6,10/3/2020 6 a.m. MDT,56,56,68,0.005465673,0.000264955,5465.673,264.955
10,3,7,10/3/2020 7 a.m. MDT,62,62,72,0.042635059,0.036732613,42635.059,36732.613
10,3,8,10/3/2020 8 a.m. MDT,63,63,75,0.14450625,0.13641725,144506.25,136417.25
10,3,9,10/3/2020 9 a.m. MDT,69,69,77,0.17665425,0.167795125,176654.25,167795.125
10,3,10,10/3/2020 10 a.m. MDT,70,70,79,0.418310313,0.402432125,418310.313,402432.125
10,3,11,10/3/2020 11 a.m. MDT,69,69,80,0.5140245,0.494765906,514024.5,494765.906
10,3,12,10/3/2020 12 p.m. MDT,73,73,79,0.597111625,0.574642438,597111.625,574642.438
10,3,13,10/3/2020 1 p.m. MDT,70,70,79,0.4744285,0.456609656,474428.5,456609.656
10,3,14,10/3/2020 2 p.m. MDT,73,73,77,0.3956245,0.380497594,395624.5,380497.594
10,3,15,10/3/2020 3 p.m. MDT,74,74,76,0.294185031,0.282183375,294185.031,282183.375
10,3,16,10/3/2020 4 p.m. MDT,76,76,76,0.131390156,0.123604328,131390.156,123604.328
10,3,17,10/3/2020 5 p.m. MDT,74,74,77,0,0,0,0
10,3,18,10/3/2020 6 p.m. MDT,81,81,78,0,0,0,0
10,3,19,10/3/2020 7 p.m. MDT,74,74,80,0,0,0,0
10,3,20,10/3/2020 8 p.m. MDT,78,78,82,0,0,0,0
10,3,21,10/3/2020 9 p.m. MDT,76,76,81,0,0,0,0
10,3,22,10/3/2020 10 p.m. MDT,76,76,79,0,0,0,0
10,3,23,10/3/2020 11 p.m. MDT,68,68,74,0,0,0,0
10,4,0,10/4/2020 12 a.m. MDT,68,68,71,0,0,0,0
10,4,1,10/4/2020 1 a.m. MDT,63,63,68,0,0,0,0
10,4,2,10/4/2020 2 a.m. MDT,62,62,66,0,0,0,0
10,4,3,10/4/2020 3 a.m. MDT,61,61,66,0,0,0,0
10,4,4,10/4/2020 4 a.m. MDT,63,63,66,0,0,0,0
10,4,5,10/4/2020 5 a.m. MDT,59,59,67,0,0,0,0
10,4,6,10/4/2020 6 a.m. MDT,62,62,68,0.033811156,0.028079951,33811.156,28079.951
10,4,7,10/4/2020 7 a.m. MDT,65,65,72,0.118095039,0.110609977,118095.039,110609.977
10,4,8,10/4/2020 8 a.m. MDT,68,68,75,0.421190875,0.405215906,421190.875,405215.906
10,4,9,10/4/2020 9 a.m. MDT,70,70,77,0.575798688,0.5541775,575798.688,554177.5
10,4,10,10/4/2020 10 a.m. MDT,69,69,79,0.678700438,0.65282875,678700.438,652828.75
10,4,11,10/4/2020 11 a.m. MDT,74,74,80,0.719654688,0.69198175,719654.688,691981.75
10,4,12,10/4/2020 12 p.m. MDT,74,74,79,0.619601375,0.596218938,619601.375,596218.938
10,4,13,10/4/2020 1 p.m. MDT,72,72,79,0.647841313,0.623285625,647841.313,623285.625
10,4,14,10/4/2020 2 p.m. MDT,77,77,77,0.395940031,0.380802813,395940.031,380802.813
10,4,15,10/4/2020 3 p.m. MDT,71,71,76,0.285070875,0.27333125,285070.875,273331.25
10,4,16,10/4/2020 4 p.m. MDT,76,76,76,0.133575016,0.125739125,133575.016,125739.125
10,4,17,10/4/2020 5 p.m. MDT,76,76,77,0,0,0,0
10,4,18,10/4/2020 6 p.m. MDT,72,72,78,0,0,0,0
10,4,19,10/4/2020 7 p.m. MDT,75,75,80,0,0,0,0
10,4,20,10/4/2020 8 p.m. MDT,75,75,82,0,0,0,0
10,4,21,10/4/2020 9 p.m. MDT,70,70,81,0,0,0,0
10,4,22,10/4/2020 10 p.m. MDT,69,69,79,0,0,0,0
10,4,23,10/4/2020 11 p.m. MDT,64,64,74,0,0,0,0
10,5,0,10/5/2020 12 a.m. MDT,58,58,71,0,0,0,0
10,5,1,10/5/2020 1 a.m. MDT,61,61,68,0,0,0,0
10,5,2,10/5/2020 2 a.m. MDT,62,62,67,0,0,0,0
10,5,3,10/5/2020 3 a.m. MDT,59,59,67,0,0,0,0
10,5,4,10/5/2020 4 a.m. MDT,62,62,67,0,0,0,0
10,5,5,10/5/2020 5 a.m. MDT,61,61,68,0,0,0,0
10,5,6,10/5/2020 6 a.m. MDT,65,65,72,0.028015486,0.022395176,28015.486,22395.176
10,5,7,10/5/2020 7 a.m. MDT,71,71,79,0.192167516,0.182923016,192167.516,182923.016
10,5,8,10/5/2020 8 a.m. MDT,68,68,86,0.390136406,0.375188344,390136.406,375188.344
10,5,9,10/5/2020 9 a.m. MDT,70,70,85,0.545318688,0.524881,545318.688,524881
10,5,10,10/5/2020 10 a.m. MDT,77,77,84,0.639038875,0.614852125,639038.875,614852.125
10,5,11,10/5/2020 11 a.m. MDT,79,79,84,0.687149188,0.660911,687149.188,660911
10,5,12,10/5/2020 12 p.m. MDT,76,76,83,0.679496375,0.65359025,679496.375,653590.25
10,5,13,10/5/2020 1 p.m. MDT,83,83,81,0.6184395,0.59510475,618439.5,595104.75
10,5,14,10/5/2020 2 p.m. MDT,83,83,80,0.506389,0.487412563,506389,487412.563
10,5,15,10/5/2020 3 p.m. MDT,84,84,79,0.27543025,0.263964469,275430.25,263964.469
10,5,16,10/5/2020 4 p.m. MDT,84,84,79,0.153408141,0.14510975,153408.141,145109.75
10,5,17,10/5/2020 5 p.m. MDT,84,84,80,0,0,0,0
10,5,18,10/5/2020 6 p.m. MDT,86,86,79,0,0,0,0
10,5,19,10/5/2020 7 p.m. MDT,81,81,82,0,0,0,0
10,5,20,10/5/2020 8 p.m. MDT,84,84,84,0,0,0,0
10,5,21,10/5/2020 9 p.m. MDT,79,79,83,0,0,0,0
10,5,22,10/5/2020 10 p.m. MDT,76,76,81,0,0,0,0
10,5,23,10/5/2020 11 p.m. MDT,70,70,76,0,0,0,0
10,6,0,10/6/2020 12 a.m. MDT,69,69,71,0,0,0,0
10,6,1,10/6/2020 1 a.m. MDT,64,64,68,0,0,0,0
10,6,2,10/6/2020 2 a.m. MDT,59,59,67,0,0,0,0
10,6,3,10/6/2020 3 a.m. MDT,62,62,67,0,0,0,0
10,6,4,10/6/2020 4 a.m. MDT,57,57,67,0,0,0,0
10,6,5,10/6/2020 5 a.m. MDT,65,65,68,0,0,0,0
10,6,6,10/6/2020 6 a.m. MDT,59,59,72,0.026990334,0.02138951,26990.334,21389.51
10,6,7,10/6/2020 7 a.m. MDT,72,72,79,0.141152766,0.133141891,141152.766,133141.891
10,6,8,10/6/2020 8 a.m. MDT,74,74,86,0.298383438,0.28626,298383.438,286260
10,6,9,10/6/2020 9 a.m. MDT,76,76,85,0.550989438,0.530334188,550989.438,530334.188
10,6,10,10/6/2020 10 a.m. MDT,81,81,84,0.479060469,0.461076219,479060.469,461076.219
10,6,11,10/6/2020 11 a.m. MDT,81,81,84,0.545781125,0.525325688,545781.125,525325.688
10,6,12,10/6/2020 12 p.m. MDT,79,79,83,0.483550031,0.465404719,483550.031,465404.719
10,6,13,10/6/2020 1 p.m. MDT,82,82,81,0.608565688,0.58563375,608565.688,585633.75
10,6,14,10/6/2020 2 p.m. MDT,79,79,80,0.484276531,0.466105063,484276.531,466105.063
10,6,15,10/6/2020 3 p.m. MDT,92,92,79,0.3244445,0.311550594,324444.5,311550.594
10,6,16,10/6/2020 4 p.m. MDT,84,84,79,0.144377391,0.136291406,144377.391,136291.406
10,6,17,10/6/2020 5 p.m. MDT,87,87,80,0,0,0,0
10,6,18,10/6/2020 6 p.m. MDT,83,83,79,0,0,0,0
10,6,19,10/6/2020 7 p.m. MDT,84,84,82,0,0,0,0
10,6,20,10/6/2020 8 p.m. MDT,86,86,84,0,0,0,0
10,6,21,10/6/2020 9 p.m. MDT,81,81,83,0,0,0,0
10,6,22,10/6/2020 10 p.m. MDT,78,78,81,0,0,0,0
10,6,23,10/6/2020 11 p.m. MDT,70,70,76,0,0,0,0
10,7,0,10/7/2020 12 a.m. MDT,63,63,71,0,0,0,0
10,7,1,10/7/2020 1 a.m. MDT,65,65,68,0,0,0,0
10,7,2,10/7/2020 2 a.m. MDT,67,67,67,0,0,0,0
10,7,3,10/7/2020 3 a.m. MDT,61,61,67,0,0,0,0
10,7,4,10/7/2020 4 a.m. MDT,61,61,67,0,0,0,0
10,7,5,10/7/2020 5 a.m. MDT,63,63,68,0,0,0,0
10,7,6,10/7/2020 6 a.m. MDT,69,69,72,0.021487842,0.015990938,21487.842,15990.938
10,7,7,10/7/2020 7 a.m. MDT,73,73,79,0.139358563,0.131389313,139358.563,131389.313
10,7,8,10/7/2020 8 a.m. MDT,70,70,86,0.383447344,0.368715813,383447.344,368715.813
10,7,9,10/7/2020 9 a.m. MDT,77,77,85,0.403684063,0.388292438,403684.063,388292.438
10,7,10,10/7/2020 10 a.m. MDT,81,81,84,0.647995438,0.62343325,647995.438,623433.25
10,7,11,10/7/2020 11 a.m. MDT,80,80,84,0.701652063,0.674778625,701652.063,674778.625
10,7,12,10/7/2020 12 p.m. MDT,80,80,83,0.683778313,0.657686625,683778.313,657686.625
10,7,13,10/7/2020 1 p.m. MDT,84,84,81,0.499219781,0.480506344,499219.781,480506.344
10,7,14,10/7/2020 2 p.m. MDT,81,81,80,0.404430688,0.389014438,404430.688,389014.438
10,7,15,10/7/2020 3 p.m. MDT,82,82,79,0.172338578,0.163585078,172338.578,163585.078
10,7,16,10/7/2020 4 p.m. MDT,84,84,79,0.024901498,0.019340256,24901.498,19340.256
10,7,17,10/7/2020 5 p.m. MDT,83,83,80,0,0,0,0
10,7,18,10/7/2020 6 p.m. MDT,81,81,79,0,0,0,0
10,7,19,10/7/2020 7 p.m. MDT,83,83,82,0,0,0,0
10,7,20,10/7/2020 8 p.m. MDT,80,80,84,0,0,0,0
10,7,21,10/7/2020 9 p.m. MDT,82,82,83,0,0,0,0
10,7,22,10/7/2020 10 p.m. MDT,76,76,81,0,0,0,0
10,7,23,10/7/2020 11 p.m. MDT,70,70,76,0,0,0,0
10,8,0,10/8/2020 12 a.m. MDT,68,68,71,0,0,0,0
10,8,1,10/8/2020 1 a.m. MDT,66,66,68,0,0,0,0
10,8,2,10/8/2020 2 a.m. MDT,64,64,67,0,0,0,0
10,8,3,10/8/2020 3 a.m. MDT,62,62,67,0,0,0,0
10,8,4,10/8/2020 4 a.m. MDT,63,63,67,0,0,0,0
10,8,5,10/8/2020 5 a.m. MDT,67,67,68,0,0,0,0
10,8,6,10/8/2020 6 a.m. MDT,62,62,72,0.019869357,0.014402806,19869.357,14402.806
10,8,7,10/8/2020 7 a.m. MDT,74,74,79,0.184009609,0.174968891,184009.609,174968.891
10,8,8,10/8/2020 8 a.m. MDT,76,76,86,0.384015063,0.369265219,384015.063,369265.219
10,8,9,10/8/2020 9 a.m. MDT,78,78,85,0.435564281,0.419101875,435564.281,419101.875
10,8,10,10/8/2020 10 a.m. MDT,78,78,84,0.6344615,0.610465375,634461.5,610465.375
10,8,11,10/8/2020 11 a.m. MDT,81,81,84,0.678756688,0.652882563,678756.688,652882.563
10,8,12,10/8/2020 12 p.m. MDT,80,80,83,0.668569813,0.643134063,668569.813,643134.063
10,8,13,10/8/2020 1 p.m. MDT,80,80,81,0.35473875,0.3409175,354738.75,340917.5
10,8,14,10/8/2020 2 p.m. MDT,82,82,80,0.488692438,0.470361688,488692.438,470361.688
10,8,15,10/8/2020 3 p.m. MDT,84,84,79,0.265937469,0.254737984,265937.469,254737.984
10,8,16,10/8/2020 4 p.m. MDT,83,83,79,0.068608797,0.062185504,68608.797,62185.504
10,8,17,10/8/2020 5 p.m. MDT,87,87,80,0,0,0,0
10,8,18,10/8/2020 6 p.m. MDT,82,82,79,0,0,0,0
10,8,19,10/8/2020 7 p.m. MDT,84,84,82,0,0,0,0
10,8,20,10/8/2020 8 p.m. MDT,83,83,84,0,0,0,0
10,8,21,10/8/2020 9 p.m. MDT,83,83,83,0,0,0,0
10,8,22,10/8/2020 10 p.m. MDT,79,79,81,0,0,0,0
10,8,23,10/8/2020 11 p.m. MDT,74,74,76,0,0,0,0
10,9,0,10/9/2020 12 a.m. MDT,71,71,71,0,0,0,0
10,9,1,10/9/2020 1 a.m. MDT,66,66,68,0,0,0,0
10,9,2,10/9/2020 2 a.m. MDT,63,63,67,0,0,0,0
10,9,3,10/9/2020 3 a.m. MDT,65,65,67,0,0,0,0
10,9,4,10/9/2020 4 a.m. MDT,63,63,67,0,0,0,0
10,9,5,10/9/2020 5 a.m. MDT,,68,68,0,0,0,0
10,9,6,10/9/2020 6 a.m. MDT,69,69,72,0,0,0,0
10,9,7,10/9/2020 7 a.m. MDT,74,74,79,0.042271289,0.036375965,42271.289,36375.965
10,9,8,10/9/2020 8 a.m. MDT,79,79,86,0.257254016,0.246295156,257254.016,246295.156
10,9,9,10/9/2020 9 a.m. MDT,80,80,85,0.488514094,0.470189781,488514.094,470189.781
10,9,10,10/9/2020 10 a.m. MDT,84,84,84,0.4760595,0.4581825,476059.5,458182.5
10,9,11,10/9/2020 11 a.m. MDT,81,81,84,0.59428075,0.571925188,594280.75,571925.188
10,9,12,10/9/2020 12 p.m. MDT,81,81,83,0.497775156,0.479114469,497775.156,479114.469
10,9,13,10/9/2020 1 p.m. MDT,85,85,81,0.204213406,0.1946635,204213.406,194663.5
10,9,14,10/9/2020 2 p.m. MDT,79,79,80,0.151013047,0.142771266,151013.047,142771.266
10,9,15,10/9/2020 3 p.m. MDT,80,80,79,0.127368031,0.119673883,127368.031,119673.883
10,9,16,10/9/2020 4 p.m. MDT,83,83,79,0.087631789,0.080811117,87631.789,80811.117
10,9,17,10/9/2020 5 p.m. MDT,86,86,80,0,0,0,0
10,9,18,10/9/2020 6 p.m. MDT,81,81,79,0,0,0,0
10,9,19,10/9/2020 7 p.m. MDT,78,78,82,0,0,0,0
10,9,20,10/9/2020 8 p.m. MDT,86,86,84,0,0,0,0
10,9,21,10/9/2020 9 p.m. MDT,76,76,83,0,0,0,0
10,9,22,10/9/2020 10 p.m. MDT,70,70,81,0,0,0,0
10,9,23,10/9/2020 11 p.m. MDT,64,64,76,0,0,0,0
10,10,0,10/10/2020 12 a.m. MDT,61,61,71,0,0,0,0
10,10,1,10/10/2020 1 a.m. MDT,57,57,68,0,0,0,0
10,10,2,10/10/2020 2 a.m. MDT,59,59,66,0,0,0,0
10,10,3,10/10/2020 3 a.m. MDT,52,52,66,0,0,0,0
10,10,4,10/10/2020 4 a.m. MDT,55,55,66,0,0,0,0
10,10,5,10/10/2020 5 a.m. MDT,57,57,67,0,0,0,0
10,10,6,10/10/2020 6 a.m. MDT,55,55,68,0,0,0,0
10,10,7,10/10/2020 7 a.m. MDT,58,58,72,0.130340719,0.122578859,130340.719,122578.859
10,10,8,10/10/2020 8 a.m. MDT,64,64,75,0.305966094,0.293621094,305966.094,293621.094
10,10,9,10/10/2020 9 a.m. MDT,63,63,77,0.307583125,0.295190594,307583.125,295190.594
10,10,10,10/10/2020 10 a.m. MDT,68,68,79,0.3963095,0.381160188,396309.5,381160.188
10,10,11,10/10/2020 11 a.m. MDT,64,64,80,0.223715,0.213659219,223715,213659.219
10,10,12,10/10/2020 12 p.m. MDT,67,67,79,0.561361188,0.540304875,561361.188,540304.875
10,10,13,10/10/2020 1 p.m. MDT,71,71,79,0.409985063,0.394384813,409985.063,394384.813
10,10,14,10/10/2020 2 p.m. MDT,70,70,77,0.198600469,0.189193547,198600.469,189193.547
10,10,15,10/10/2020 3 p.m. MDT,67,67,76,0.259197297,0.248184813,259197.297,248184.813
10,10,16,10/10/2020 4 p.m. MDT,68,68,76,0.076588586,0.070000242,76588.586,70000.242
10,10,17,10/10/2020 5 p.m. MDT,71,71,77,0,0,0,0
10,10,18,10/10/2020 6 p.m. MDT,77,77,78,0,0,0,0
10,10,19,10/10/2020 7 p.m. MDT,80,80,80,0,0,0,0
10,10,20,10/10/2020 8 p.m. MDT,85,85,82,0,0,0,0
10,10,21,10/10/2020 9 p.m. MDT,79,79,81,0,0,0,0
10,10,22,10/10/2020 10 p.m. MDT,83,83,79,0,0,0,0
10,10,23,10/10/2020 11 p.m. MDT,74,74,74,0,0,0,0
10,11,0,10/11/2020 12 a.m. MDT,75,75,71,0,0,0,0
10,11,1,10/11/2020 1 a.m. MDT,70,70,68,0,0,0,0
10,11,2,10/11/2020 2 a.m. MDT,70,70,67,0,0,0,0
10,11,3,10/11/2020 3 a.m. MDT,72,72,67,0,0,0,0
10,11,4,10/11/2020 4 a.m. MDT,73,73,67,0,0,0,0
10,11,5,10/11/2020 5 a.m. MDT,76,76,68,0,0,0,0
10,11,6,10/11/2020 6 a.m. MDT,76,76,72,0,0,0,0
10,11,7,10/11/2020 7 a.m. MDT,77,77,79,0.065250656,0.058896117,65250.656,58896.117
10,11,8,10/11/2020 8 a.m. MDT,77,77,86,0.387416031,0.37255625,387416.031,372556.25
10,11,9,10/11/2020 9 a.m. MDT,83,83,85,0.422263625,0.406252563,422263.625,406252.563
10,11,10,10/11/2020 10 a.m. MDT,83,83,84,0.663016125,0.63781775,663016.125,637817.75
10,11,11,10/11/2020 11 a.m. MDT,86,86,84,0.6340485,0.610069563,634048.5,610069.563
10,11,12,10/11/2020 12 p.m. MDT,86,86,83,0.4662935,0.44876325,466293.5,448763.25
10,11,13,10/11/2020 1 p.m. MDT,83,83,81,0.420573906,0.404619688,420573.906,404619.688
10,11,14,10/11/2020 2 p.m. MDT,82,82,80,0.34062525,0.327240313,340625.25,327240.313
10,11,15,10/11/2020 3 p.m. MDT,83,83,79,0.181688203,0.172705016,181688.203,172705.016
10,11,16,10/11/2020 4 p.m. MDT,86,86,79,0.097928375,0.090887,97928.375,90887
10,11,17,10/11/2020 5 p.m. MDT,84,84,80,0,0,0,0
10,11,18,10/11/2020 6 p.m. MDT,88,88,79,0,0,0,0
10,11,19,10/11/2020 7 p.m. MDT,91,91,82,0,0,0,0
10,11,20,10/11/2020 8 p.m. MDT,94,94,84,0,0,0,0
10,11,21,10/11/2020 9 p.m. MDT,94,94,83,0,0,0,0
10,11,22,10/11/2020 10 p.m. MDT,86,86,81,0,0,0,0
10,11,23,10/11/2020 11 p.m. MDT,85,85,76,0,0,0,0
10,12,0,10/12/2020 12 a.m. MDT,77,77,71,0,0,0,0
10,12,1,10/12/2020 1 a.m. MDT,74,74,68,0,0,0,0
10,12,2,10/12/2020 2 a.m. MDT,76,76,67,0,0,0,0
10,12,3,10/12/2020 3 a.m. MDT,71,71,67,0,0,0,0
10,12,4,10/12/2020 4 a.m. MDT,74,74,67,0,0,0,0
10,12,5,10/12/2020 5 a.m. MDT,73,73,68,0,0,0,0
10,12,6,10/12/2020 6 a.m. MDT,66,66,72,0,0,0,0
10,12,7,10/12/2020 7 a.m. MDT,80,80,79,0.102481305,0.095341086,102481.305,95341.086
10,12,8,10/12/2020 8 a.m. MDT,82,82,86,0.359499406,0.345529313,359499.406,345529.313
10,12,9,10/12/2020 9 a.m. MDT,81,81,85,0.305354375,0.293027313,305354.375,293027.313
10,12,10,10/12/2020 10 a.m. MDT,85,85,84,0.626122,0.602471313,626122,602471.313
10,12,11,10/12/2020 11 a.m. MDT,82,82,84,0.677472188,0.651653563,677472.188,651653.563
10,12,12,10/12/2020 12 p.m. MDT,86,86,83,0.666679813,0.641324938,666679.813,641324.938
10,12,13,10/12/2020 1 p.m. MDT,80,80,81,0.379780063,0.3651665,379780.063,365166.5
10,12,14,10/12/2020 2 p.m. MDT,82,82,80,0.081219398,0.07453418,81219.398,74534.18
10,12,15,10/12/2020 3 p.m. MDT,79,79,79,0.077847328,0.071232727,77847.328,71232.727
10,12,16,10/12/2020 4 p.m. MDT,75,75,79,0.029103771,0.023462734,29103.771,23462.734
10,12,17,10/12/2020 5 p.m. MDT,82,82,80,0,0,0,0
