"PVWatts: Hourly PV Performance Data"
"Requested Location:","homestead florida"
"Location:","Lat, Lon: 25.45, -80.46"
"Lat (deg N):","25.45"
"Long (deg W):","80.46"
"Elev (m):","2.5999999046326"
"DC System Size (kW):","1000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","21.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","14","4","0","0","27","9","0","27","0","0"
"9","14","5","0","0","27","9","0","27","0","0"
"9","14","6","18","27","27","9","32.109","26.672","27294.211","21687.615"
"9","14","7","327","104","27","10","411.718","31.618","342377.75","328939"
"9","14","8","122","226","27","10","364.29","31.261","303758.313","291478.063"
"9","14","9","311","308","28","10","634.361","35.733","517491.094","498103.688"
"9","14","10","209","409","29","11","610.551","36.151","497016.688","478383.688"
"9","14","11","343","429","29","11","753.835","37.879","608318","585396.125"
"9","14","12","422","397","29","11","789.424","38.397","635339.25","611306.625"
"9","14","13","481","354","30","11","820.282","39.811","655512.063","630632.563"
"9","14","14","252","371","29","11","632.2","36.525","513692.25","494445.969"
"9","14","15","549","193","29","11","774.018","38.137","623890.938","600332.25"
"9","14","16","368","155","29","11","557.825","35.593","455256.406","438113.719"
"9","14","17","66","77","28","11","136.402","29.328","114666.695","107258.133"
"9","14","18","0","0","27","10","0","27","0","0"
"9","14","19","0","0","27","10","0","27","0","0"
"9","14","20","0","0","26","10","0","26","0","0"
"9","14","21","0","0","26","10","0","26","0","0"
"9","14","22","0","0","26","10","0","26","0","0"
"9","14","23","0","0","26","10","0","26","0","0"
"9","15","0","0","0","26","9","0","26","0","0"
"9","15","1","0","0","26","9","0","26","0","0"
"9","15","2","0","0","26","9","0","26","0","0"
"9","15","3","0","0","26","9","0","26","0","0"
"9","15","4","0","0","26","8","0","26","0","0"
"9","15","5","0","0","26","8","0","26","0","0"
"9","15","6","113","28","26","7","84.484","26.433","71613.508","65128.344"
"9","15","7","509","81","27","7","527.385","34.658","431988.188","415647.781"
"9","15","8","691","105","27","7","821.563","39.834","656506.875","631585.188"
"9","15","9","780","121","28","7","912.819","42.615","719211.625","691558.5"
"9","15","10","823","134","29","7","932.795","44.043","729426.063","701314.125"
"9","15","11","838","146","29","7","926.649","43.966","724773.875","696871.375"
"9","15","12","16","300","30","7","313.5","35.182","256459.516","245522.531"
"9","15","13","814","155","30","7","928.287","44.355","724656.75","696759.563"
"9","15","14","772","150","30","7","916.067","44.808","713589.375","686187.125"
"9","15","15","699","138","30","7","868.947","44.045","679660.063","653746.875"
"9","15","16","549","121","29","7","693.873","40.188","553365.438","532618.688"
"9","15","17","303","74","29","6","285.679","33.967","234436.688","224096.766"
"9","15","18","0","0","28","5","0","28","0","0"
"9","15","19","0","0","28","5","0","28","0","0"
"9","15","20","0","0","28","5","0","28","0","0"
"9","15","21","0","0","28","5","0","28","0","0"
"9","15","22","0","0","27","4","0","27","0","0"
"9","15","23","0","0","27","4","0","27","0","0"
"9","16","0","0","0","27","4","0","27","0","0"
"9","16","1","0","0","27","3","0","27","0","0"
"9","16","2","0","0","26","3","0","26","0","0"
"9","16","3","0","0","26","3","0","26","0","0"
"9","16","4","0","0","26","2","0","26","0","0"
"9","16","5","0","0","26","2","0","26","0","0"
"9","16","6","219","24","26","2","129.957","27.866","109215.461","101927.625"
"9","16","7","603","65","27","2","576.796","40.915","457843.281","440610.188"
"9","16","8","756","86","28","3","854.276","47.662","655634.938","630750.188"
"9","16","9","830","100","28","3","925.524","49.846","702183.188","675286.313"
"9","16","10","870","110","29","3","942.175","51.335","708993.938","681795.875"
"9","16","11","886","117","29","3","939.888","51.322","707184.688","680066.75"
"9","16","12","884","121","30","3","935.003","52.179","700236.75","673425.563"
"9","16","13","869","120","30","3","936.404","52.199","701303.813","674445.688"
"9","16","14","833","115","30","3","926.257","51.981","694675.5","668108.625"
"9","16","15","766","106","30","3","890.447","51.177","670819.563","645287.25"
"9","16","16","643","91","29","3","745.769","46.935","574406.688","552840.313"
"9","16","17","397","59","29","3","312.54","36.814","252727.094","241892.547"
"9","16","18","0","0","29","3","0","29","0","0"
"9","16","19","0","0","29","3","0","29","0","0"
"9","16","20","0","0","29","3","0","29","0","0"
"9","16","21","0","0","28","3","0","28","0","0"
"9","16","22","0","0","28","3","0","28","0","0"
"9","16","23","0","0","28","3","0","28","0","0"
"9","17","0","0","0","28","2","0","28","0","0"
"9","17","1","0","0","28","2","0","28","0","0"
"9","17","2","0","0","28","2","0","28","0","0"
"9","17","3","0","0","28","2","0","28","0","0"
"9","17","4","0","0","28","2","0","28","0","0"
"9","17","5","0","0","28","2","0","28","0","0"
"9","17","6","164","24","28","2","107.589","29.328","89857.945","82989.883"
"9","17","7","197","114","28","2","304.449","34.862","249227.656","238488.719"
"9","17","8","727","88","28","2","827.659","48.646","631911.25","608021.063"
"9","17","9","442","265","28","2","732.122","47.78","561593.875","540528.5"
"9","17","10","195","405","28","2","591.563","44.041","462705.031","445301.281"
"9","17","11","31","366","28","3","391.538","37.26","317005.938","304334.563"
"9","17","12","68","433","28","3","494.936","39.158","396909.344","381740.406"
"9","17","13","246","430","28","3","668.626","43.334","524855.063","505192.5"
"9","17","14","835","106","28","3","917.169","49.254","697939.625","671229.5"
"9","17","15","472","217","28","4","722.679","43.9","565683.438","544458.875"
"9","17","16","55","167","28","3","222.185","33.661","183101.859","174083.656"
"9","17","17","0","65","28","3","61.344","28.655","51801.43","45718.039"
"9","17","18","0","0","28","3","0","28","0","0"
"9","17","19","0","0","28","2","0","28","0","0"
"9","17","20","0","0","28","2","0","28","0","0"
"9","17","21","0","0","28","2","0","28","0","0"
"9","17","22","0","0","28","1","0","28","0","0"
"9","17","23","0","0","28","1","0","28","0","0"
"9","18","0","0","0","28","1","0","28","0","0"
"9","18","1","0","0","28","2","0","28","0","0"
"9","18","2","0","0","28","2","0","28","0","0"
"9","18","3","0","0","27","2","0","27","0","0"
"9","18","4","0","0","27","2","0","27","0","0"
"9","18","5","0","0","27","2","0","27","0","0"
"9","18","6","270","20","27","2","133.974","29.002","111782.977","104438.414"
"9","18","7","437","87","27","3","467.331","36.914","378531.125","363957.625"
"9","18","8","539","150","27","3","714.973","43.326","561248.375","540196.438"
"9","18","9","496","241","27","3","758.707","44.868","590890.5","568670.563"
"9","18","10","494","310","27","3","798.199","45.847","618401.875","595068.688"
"9","18","11","347","418","28","4","742.513","44.085","580532.125","558724.063"
"9","18","12","412","394","28","4","773.084","44.61","602746.25","580050.063"
"9","18","13","10","235","28","4","232.456","33.343","191888.141","182650.656"
"9","18","14","10","231","28","4","213.341","31.855","177393.266","168515.984"
"9","18","15","0","112","28","4","89.864","29.156","75702.781","69132.875"
"9","18","16","2","137","28","4","122.143","29.603","102673.891","95529.469"
"9","18","17","0","59","27","4","53.754","27.161","45716.645","39753.719"
"9","18","18","0","0","27","4","0","27","0","0"
"9","18","19","0","0","27","5","0","27","0","0"
"9","18","20","0","0","27","6","0","27","0","0"
"9","18","21","0","0","27","6","0","27","0","0"
"9","18","22","0","0","27","5","0","27","0","0"
"9","18","23","0","0","27","4","0","27","0","0"
"9","19","0","0","0","27","4","0","27","0","0"
"9","19","1","0","0","27","3","0","27","0","0"
"9","19","2","0","0","27","3","0","27","0","0"
"9","19","3","0","0","27","3","0","27","0","0"
"9","19","4","0","0","27","3","0","27","0","0"
"9","19","5","0","0","27","4","0","27","0","0"
"9","19","6","0","13","27","4","10.17","25.96","8698.73","3439.014"
"9","19","7","0","48","27","5","37.759","26.634","32193.455","26493.328"
"9","19","8","37","200","27","5","231.905","30.469","194120.25","184826.609"
"9","19","9","25","261","27","5","248.904","31.114","207706.75","198067.266"
"9","19","10","13","260","28","5","251.163","32.206","208484.375","198824.891"
"9","19","11","16","295","28","5","303.066","33.217","250326.375","239557.469"
"9","19","12","248","455","28","5","682.713","40.625","543334.688","522972.781"
"9","19","13","97","422","28","4","505.743","38.942","406004.875","390536.563"
"9","19","14","236","363","28","4","590.324","40.37","470480.031","452801.563"
"9","19","15","126","276","28","4","411.579","36.782","334019.781","320836.469"
"9","19","16","176","169","28","4","356.268","35.26","291242.531","279325.813"
"9","19","17","16","65","27","4","80.385","28.219","67980.727","61570.328"
"9","19","18","0","0","27","5","0","27","0","0"
"9","19","19","0","0","27","5","0","27","0","0"
"9","19","20","0","0","27","5","0","27","0","0"
"9","19","21","0","0","27","4","0","27","0","0"
"9","19","22","0","0","27","4","0","27","0","0"
"9","19","23","0","0","27","4","0","27","0","0"
"9","20","0","0","0","27","5","0","27","0","0"
"9","20","1","0","0","27","4","0","27","0","0"
"9","20","2","0","0","26","4","0","26","0","0"
"9","20","3","0","0","26","4","0","26","0","0"
"9","20","4","0","0","26","4","0","26","0","0"
"9","20","5","0","0","26","4","0","26","0","0"
"9","20","6","0","3","26","4","2.337","24.759","2009.902","0"
"9","20","7","0","49","26","4","38.552","25.556","33037.254","27320.928"
"9","20","8","0","72","27","5","56.84","27.054","48365.254","42350.063"
"9","20","9","7","205","27","4","179.089","29.744","150440.906","142212.641"
"9","20","10","21","299","28","4","295.995","33.517","244127.594","233527.156"
"9","20","11","96","438","28","4","523.06","38.556","420713.281","404754.406"
"9","20","12","169","463","28","4","617.226","40.964","490404.969","472012.219"
"9","20","13","224","428","27","4","636.626","40.555","506862.094","487868.25"
"9","20","14","244","360","27","4","594.267","39.708","475202.188","457355.781"
"9","20","15","160","275","27","4","443.457","36.459","360461.063","346460.813"
"9","20","16","1","133","27","4","117.585","29.201","99033.219","91967.93"
"9","20","17","0","37","27","4","29.091","26.615","24805.148","19245.729"
"9","20","18","0","0","26","5","0","26","0","0"
"9","20","19","0","0","26","5","0","26","0","0"
"9","20","20","0","0","26","5","0","26","0","0"
"9","20","21","0","0","27","5","0","27","0","0"
"9","20","22","0","0","27","6","0","27","0","0"
"9","20","23","0","0","27","6","0","27","0","0"
"9","21","0","0","0","27","7","0","27","0","0"
"9","21","1","0","0","27","7","0","27","0","0"
"9","21","2","0","0","27","7","0","27","0","0"
"9","21","3","0","0","27","7","0","27","0","0"
"9","21","4","0","0","27","7","0","27","0","0"
"9","21","5","0","0","27","7","0","27","0","0"
"9","21","6","0","1","27","7","0.778","26.104","665.141","0"
"9","21","7","0","31","27","7","24.323","26.484","20752.795","15269.689"
"9","21","8","0","64","27","7","50.487","26.931","42985.066","37075.77"
"9","21","9","0","120","28","8","97.11","28.673","81996.867","75295.305"
"9","21","10","0","99","28","9","88.901","28.548","75109.781","68552.203"
"9","21","11","0","90","28","9","87.473","28.522","73912.328","67379.602"
"9","21","12","0","102","28","9","101.343","28.712","85554.609","78777.977"
"9","21","13","12","248","28","8","246.334","30.933","205740.25","196151.234"
"9","21","14","23","284","28","7","275.086","31.801","228789.391","218599.656"
"9","21","15","18","215","28","7","202.703","30.668","169518.297","160833.438"
"9","21","16","87","165","28","7","251.38","31.373","209459.813","199775.203"
"9","21","17","6","61","28","7","61.649","28.374","52112.172","46022.59"
"9","21","18","0","0","27","7","0","27","0","0"
"9","21","19","0","0","27","7","0","27","0","0"
"9","21","20","0","0","26","6","0","26","0","0"
"9","21","21","0","0","26","5","0","26","0","0"
"9","21","22","0","0","26","5","0","26","0","0"
"9","21","23","0","0","26","5","0","26","0","0"
"9","22","0","0","0","25","5","0","25","0","0"
"9","22","1","0","0","25","5","0","25","0","0"
"9","22","2","0","0","25","5","0","25","0","0"
"9","22","3","0","0","25","4","0","25","0","0"
"9","22","4","0","0","25","4","0","25","0","0"
"9","22","5","0","0","25","3","0","25","0","0"
"9","22","6","192","22","25","3","118.467","26.377","100272.469","93180.297"
"9","22","7","606","64","25","3","563.782","37.094","456090.281","438918.5"
"9","22","8","772","83","25","2","857.745","47.207","659802.625","634741.063"
"9","22","9","852","94","26","2","929.325","50.726","701678.563","674803.938"
"9","22","10","888","105","26","2","940.259","51.186","707971.375","680818.625"
"9","22","11","906","110","27","2","936.108","52.07","701317.188","674458.438"
"9","22","12","906","113","28","2","932.458","52.926","695318.438","668723.375"
"9","22","13","886","114","28","2","933.47","52.94","696152.438","669520.75"
"9","22","14","850","109","28","3","926.378","50.039","701925.625","675040.063"
"9","22","15","204","268","28","3","477.92","40.018","381590.719","366918.969"
"9","22","16","654","85","28","3","739.537","44.886","575605.938","553992.375"
"9","22","17","51","63","28","3","95.321","30.738","79549.617","72899.422"
"9","22","18","0","0","27","3","0","27","0","0"
"9","22","19","0","0","27","3","0","27","0","0"
"9","22","20","0","0","27","3","0","27","0","0"
"9","22","21","0","0","26","3","0","26","0","0"
"9","22","22","0","0","26","4","0","26","0","0"
"9","22","23","0","0","25","4","0","25","0","0"
"9","23","0","0","0","25","4","0","25","0","0"
"9","23","1","0","0","24","5","0","24","0","0"
"9","23","2","0","0","24","5","0","24","0","0"
"9","23","3","0","0","24","5","0","24","0","0"
"9","23","4","0","0","24","4","0","24","0","0"
"9","23","5","0","0","24","4","0","24","0","0"
"9","23","6","126","23","24","3","96.007","24.814","81991.734","75290.281"
"9","23","7","518","79","24","3","515.536","34.931","421589","405600.656"
"9","23","8","697","106","25","2","818.565","46.108","633294.75","609347.125"
"9","23","9","788","122","25","1","907.789","53.34","675834.75","650086.75"
"9","23","10","619","259","26","0","858.016","59.31","617993.375","594676.938"
"9","23","11","194","447","27","0","623.967","53.133","465076.125","447588.844"
"9","23","12","80","434","27","0","505.455","48.167","386933.375","372089.219"
"9","23","13","21","314","28","0","318.263","42.293","251211.922","240418.828"
"9","23","14","13","244","28","0","227.288","37.771","183557.859","174528.359"
"9","23","15","42","241","28","0","272.129","38.67","218779.078","208852.672"
"9","23","16","0","99","27","1","82.159","29.024","69256.281","62819.684"
"9","23","17","0","37","27","1","29.102","26.378","24842.756","19282.625"
"9","23","18","0","0","27","1","0","27","0","0"
"9","23","19","0","0","26","1","0","26","0","0"
"9","23","20","0","0","26","2","0","26","0","0"
"9","23","21","0","0","26","2","0","26","0","0"
"9","23","22","0","0","26","2","0","26","0","0"
"9","23","23","0","0","26","1","0","26","0","0"
"9","24","0","0","0","26","1","0","26","0","0"
"9","24","1","0","0","26","0","0","26","0","0"
"9","24","2","0","0","26","0","0","26","0","0"
"9","24","3","0","0","26","0","0","26","0","0"
"9","24","4","0","0","26","1","0","26","0","0"
"9","24","5","0","0","26","2","0","26","0","0"
"9","24","6","6","21","26","3","19.833","25.044","17010.074","11596.907"
"9","24","7","0","90","26","3","79.48","26.522","67800.633","61393.922"
"9","24","8","7","168","26","4","151.998","28.183","128640.078","120916.992"
"9","24","9","0","86","26","4","68.667","26.522","58576.43","52357.289"
"9","24","10","1","151","26","4","137.556","27.848","116605.313","109153.539"
"9","24","11","4","166","26","4","165.388","28.592","139699.125","131721.969"
"9","24","12","9","220","26","4","226.691","29.972","190212.578","181017.141"
"9","24","13","128","422","26","3","540.585","37.816","436394.875","419904.094"
"9","24","14","231","353","26","3","572.667","39.287","458882.813","441613.281"
"9","24","15","58","249","26","3","296.844","33.016","245421.047","234785.563"
"9","24","16","117","161","26","2","292.897","33.129","241955.203","231413.469"
"9","24","17","0","18","26","2","14.088","25.717","12063.812","6742.275"
"9","24","18","0","0","26","2","0","26","0","0"
"9","24","19","0","0","26","2","0","26","0","0"
"9","24","20","0","0","26","2","0","26","0","0"
"9","24","21","0","0","26","3","0","26","0","0"
"9","24","22","0","0","26","4","0","26","0","0"
"9","24","23","0","0","26","4","0","26","0","0"
"9","25","0","0","0","26","4","0","26","0","0"
"9","25","1","0","0","26","5","0","26","0","0"
"9","25","2","0","0","26","5","0","26","0","0"
"9","25","3","0","0","26","5","0","26","0","0"
"9","25","4","0","0","26","5","0","26","0","0"
"9","25","5","0","0","26","5","0","26","0","0"
"9","25","6","0","0","26","5","0","26","0","0"
"9","25","7","0","60","26","5","47.375","25.782","40555.398","34693.574"
"9","25","8","0","110","26","5","89.411","26.682","76214.961","69634.391"
"9","25","9","0","93","27","5","74.264","27.477","63064.742","56754.73"
"9","25","10","2","159","26","5","145.879","27.829","123671.578","116061.156"
"9","25","11","5","175","26","4","175.117","28.819","147754.906","139589.828"
"9","25","12","5","177","26","4","180.266","28.99","151975.094","143710.609"
"9","25","13","18","295","26","4","296.587","31.504","247022.438","236343.5"
"9","25","14","109","351","26","4","439.726","34.79","360371.438","346374"
"9","25","15","16","208","26","5","194.698","29.375","163839.109","155291.578"
"9","25","16","257","150","26","5","424.675","33.447","350193.844","336513.906"
"9","25","17","0","37","26","5","29.111","26.118","24880.959","19320.105"
"9","25","18","0","0","26","4","0","26","0","0"
"9","25","19","0","0","26","4","0","26","0","0"
"9","25","20","0","0","26","5","0","26","0","0"
"9","25","21","0","0","26","5","0","26","0","0"
"9","25","22","0","0","26","6","0","26","0","0"
"9","25","23","0","0","27","6","0","27","0","0"
"9","26","0","0","0","27","6","0","27","0","0"
"9","26","1","0","0","27","6","0","27","0","0"
"9","26","2","0","0","27","6","0","27","0","0"
"9","26","3","0","0","27","6","0","27","0","0"
"9","26","4","0","0","27","6","0","27","0","0"
"9","26","5","0","0","27","6","0","27","0","0"
"9","26","6","0","12","27","5","9.385","26.062","8023.497","2776.135"
"9","26","7","341","95","27","5","395.51","33.602","325597.094","312668.563"
"9","26","8","128","216","27","5","356.835","33.473","294328.875","282323.031"
"9","26","9","463","249","27","5","725.409","40.517","577629.625","555936.25"
"9","26","10","806","135","27","5","893.786","44.315","697669.125","670970.875"
"9","26","11","395","385","28","5","743.631","42.722","585337.563","563338.875"
"9","26","12","473","361","28","5","785.496","43.286","616425.875","593173.563"
"9","26","13","490","326","28","5","786.443","43.37","616970.938","593696.313"
"9","26","14","391","310","28","5","692.167","41.569","548189.625","527641.938"
"9","26","15","511","189","28","5","721.568","41.983","570312.563","548907"
"9","26","16","492","111","27","5","608.497","38.85","488395.281","470075.25"
"9","26","17","290","51","27","5","217.866","31.119","180903.344","171939.563"
"9","26","18","0","0","27","5","0","27","0","0"
"9","26","19","0","0","27","5","0","27","0","0"
"9","26","20","0","0","27","5","0","27","0","0"
"9","26","21","0","0","27","5","0","27","0","0"
"9","26","22","0","0","27","5","0","27","0","0"
"9","26","23","0","0","27","6","0","27","0","0"
"9","27","0","0","0","27","6","0","27","0","0"
"9","27","1","0","0","27","6","0","27","0","0"
"9","27","2","0","0","27","5","0","27","0","0"
"9","27","3","0","0","27","5","0","27","0","0"
"9","27","4","0","0","27","5","0","27","0","0"
"9","27","5","0","0","27","5","0","27","0","0"
"9","27","6","14","20","27","5","20.271","26.275","17247.449","11829.862"
"9","27","7","0","47","27","5","36.969","26.635","31519.68","25832.471"
"9","27","8","312","197","27","5","526.218","36.175","428239.375","412026.344"
"9","27","9","337","288","28","5","627.562","39.919","501246.438","482458.844"
"9","27","10","415","335","28","5","736.983","42.177","581789.625","559931.75"
"9","27","11","346","406","28","5","719.696","42.018","568559.563","547222.563"
"9","27","12","449","366","28","5","767.76","42.91","603663.688","580930.375"
"9","27","13","466","332","28","5","769.369","43.016","604666.563","581892.688"
"9","27","14","537","249","28","5","780.394","43.229","612769.188","589666.188"
"9","27","15","565","168","28","5","748.303","42.633","589455.688","567293"
"9","27","16","549","101","28","5","655.134","40.799","520637.188","501132.5"
"9","27","17","248","56","28","5","207.232","32.007","171396.469","162665.938"
"9","27","18","0","0","28","5","0","28","0","0"
"9","27","19","0","0","28","5","0","28","0","0"
"9","27","20","0","0","28","5","0","28","0","0"
"9","27","21","0","0","27","5","0","27","0","0"
"9","27","22","0","0","27","5","0","27","0","0"
"9","27","23","0","0","27","5","0","27","0","0"
"9","28","0","0","0","27","5","0","27","0","0"
"9","28","1","0","0","27","5","0","27","0","0"
"9","28","2","0","0","27","5","0","27","0","0"
"9","28","3","0","0","27","5","0","27","0","0"
"9","28","4","0","0","27","4","0","27","0","0"
"9","28","5","0","0","27","4","0","27","0","0"
"9","28","6","96","21","27","4","84.477","27.578","71258.945","64781.102"
"9","28","7","487","80","27","4","483.183","36.298","392386.75","377365.5"
"9","28","8","680","106","28","5","795.199","43.063","624922.313","601321.125"
"9","28","9","778","120","28","5","886.315","45.289","688560.188","662260.5"
"9","28","10","844","120","28","5","900.507","45.701","697792.313","671088.625"
"9","28","11","868","123","28","5","898.732","45.689","696212.938","669578.625"
"9","28","12","873","123","29","5","897.144","46.663","691407.5","664983.563"
"9","28","13","866","115","29","5","902.546","46.763","695380.188","668782.375"
"9","28","14","828","110","29","5","905.338","46.824","697602.5","670907.188"
"9","28","15","758","100","28","5","857.169","44.906","667292.688","641911.563"
"9","28","16","629","81","28","5","701.855","41.866","554688.188","533890.313"
"9","28","17","338","46","28","5","225.53","32.438","185891.125","176803.625"
"9","28","18","0","0","28","5","0","28","0","0"
"9","28","19","0","0","28","6","0","28","0","0"
"9","28","20","0","0","28","6","0","28","0","0"
"9","28","21","0","0","28","6","0","28","0","0"
"9","28","22","0","0","27","6","0","27","0","0"
"9","28","23","0","0","27","5","0","27","0","0"
"9","29","0","0","0","27","5","0","27","0","0"
"9","29","1","0","0","27","5","0","27","0","0"
"9","29","2","0","0","27","4","0","27","0","0"
"9","29","3","0","0","27","4","0","27","0","0"
"9","29","4","0","0","27","4","0","27","0","0"
"9","29","5","0","0","27","4","0","27","0","0"
"9","29","6","145","20","27","4","92.746","27.758","77978.586","71361.25"
"9","29","7","588","62","27","4","530.431","37.312","428487.469","412266.031"
"9","29","8","753","82","28","3","827.397","46.962","637165.563","613056.875"
"9","29","9","842","91","28","3","902.106","49.272","686277.688","660077.375"
"9","29","10","250","383","28","3","623.315","43.245","489423.344","471066.156"
"9","29","11","916","93","28","3","908.188","48.956","691485.563","665058.188"
"9","29","12","923","91","29","3","906.418","50.515","684379.25","658261.438"
"9","29","13","913","87","29","3","913.47","50.666","689342.688","663008.875"
"9","29","14","272","335","29","3","605.482","43.857","473955.313","456153.344"
"9","29","15","823","75","28","3","876.803","48.224","670797.188","645265.875"
"9","29","16","657","73","28","3","714.761","45.234","555134.375","534319.313"
"9","29","17","377","41","28","2","230.979","34.841","188018.141","178877.594"
"9","29","18","0","0","27","2","0","27","0","0"
"9","29","19","0","0","27","2","0","27","0","0"
"9","29","20","0","0","27","2","0","27","0","0"
"9","29","21","0","0","27","2","0","27","0","0"
"9","29","22","0","0","27","2","0","27","0","0"
"9","29","23","0","0","27","2","0","27","0","0"
"9","30","0","0","0","27","2","0","27","0","0"
"9","30","1","0","0","27","2","0","27","0","0"
"9","30","2","0","0","27","1","0","27","0","0"
"9","30","3","0","0","27","1","0","27","0","0"
"9","30","4","0","0","27","1","0","27","0","0"
"9","30","5","0","0","27","0","0","27","0","0"
"9","30","6","153","19","27","0","101.675","28.698","85124.422","78356.898"
"9","30","7","585","61","27","0","524.324","45.514","406198.313","390723.625"
"9","30","8","747","83","28","1","821.286","52.737","613302.063","590177.313"
"9","30","9","826","97","28","1","891.581","55.73","655014","630155.563"
"9","30","10","871","104","28","1","903.358","56.299","661287.188","636162.375"
"9","30","11","99","425","29","1","509.763","46.526","393565.063","378505.406"
"9","30","12","892","111","29","2","896.383","51.857","671930.125","646350.188"
"9","30","13","877","108","29","2","900.446","53.009","670987.375","645447.938"
"9","30","14","842","102","29","2","896.681","52.93","668777.25","643332.563"
"9","30","15","776","92","29","2","861.206","52.068","645495.25","621038.188"
"9","30","16","662","71","29","2","714.867","48.424","545985.25","525522.063"
"9","30","17","379","40","28","2","226.645","34.729","184524.594","175471.078"
"9","30","18","0","0","28","2","0","28","0","0"
"9","30","19","0","0","27","5","0","27","0","0"
"9","30","20","0","0","26","5","0","26","0","0"
"9","30","21","0","0","26","5","0","26","0","0"
"9","30","22","0","0","26","5","0","26","0","0"
"9","30","23","0","0","25","5","0","25","0","0"
"10","1","0","0","0","25","5","0","25","0","0"
"10","1","1","0","0","24","5","0","24","0","0"
"10","1","2","0","0","24","5","0","24","0","0"
"10","1","3","0","0","24","5","0","24","0","0"
"10","1","4","0","0","24","5","0","24","0","0"
"10","1","5","0","0","24","4","0","24","0","0"
"10","1","6","123","19","24","4","84.494","24.504","72173.727","65676.984"
"10","1","7","564","70","24","4","518.601","34.038","425746.094","409617.5"
"10","1","8","745","93","24","3","829.394","43.069","651701.5","626983.125"
"10","1","9","836","105","25","3","917.786","46.714","707644.313","680506.063"
"10","1","10","886","113","26","3","923.538","48.006","706919.563","679813.438"
"10","1","11","911","116","26","2","921.08","50.708","694712.375","668143.875"
"10","1","12","917","115","27","2","919.454","51.618","690056.313","663691.375"
"10","1","13","886","123","27","1","921.248","55.939","675572.5","649835.813"
"10","1","14","848","116","28","1","924.582","56.969","674503.5","648812.813"
"10","1","15","775","104","28","1","872.105","55.585","641269.375","616989.375"
"10","1","16","634","84","28","1","705.077","50.871","531538.813","511624.813"
"10","1","17","326","45","28","1","208.888","35.961","169082.5","160408.219"
"10","1","18","0","0","27","1","0","27","0","0"
"10","1","19","0","0","27","1","0","27","0","0"
"10","1","20","0","0","27","1","0","27","0","0"
"10","1","21","0","0","27","2","0","27","0","0"
"10","1","22","0","0","26","2","0","26","0","0"
"10","1","23","0","0","26","2","0","26","0","0"
"10","2","0","0","0","26","3","0","26","0","0"
"10","2","1","0","0","25","3","0","25","0","0"
"10","2","2","0","0","25","3","0","25","0","0"
"10","2","3","0","0","25","2","0","25","0","0"
"10","2","4","0","0","25","2","0","25","0","0"
"10","2","5","0","0","25","2","0","25","0","0"
"10","2","6","138","18","25","2","84.64","25.616","71843.836","65353.914"
"10","2","7","578","65","25","2","519.386","37.326","419464.344","403547.438"
"10","2","8","754","87","26","1","829.001","51.023","624759.813","601165.313"
"10","2","9","840","99","26","1","912.443","54.44","675044.813","649330.813"
"10","2","10","879","111","27","1","912.444","55.68","670140.25","644637.125"
"10","2","11","900","115","28","1","907.421","56.482","663232.563","638024.938"
"10","2","12","902","116","28","2","904.437","52.177","676695.688","650910.563"
"10","2","13","302","388","28","2","665.895","46.374","514337.469","495067.281"
"10","2","14","17","254","29","2","238.562","35.894","194464.875","185162.547"
"10","2","15","0","159","29","2","133.305","31.808","110870.75","103546.367"
"10","2","16","619","83","28","2","686.901","44.68","534959.313","514915.969"
"10","2","17","309","43","28","2","197.371","33.882","161370.531","152882.328"
"10","2","18","0","0","28","2","0","28","0","0"
"10","2","19","0","0","27","3","0","27","0","0"
"10","2","20","0","0","27","3","0","27","0","0"
"10","2","21","0","0","27","3","0","27","0","0"
"10","2","22","0","0","27","3","0","27","0","0"
"10","2","23","0","0","26","3","0","26","0","0"
"10","3","0","0","0","26","3","0","26","0","0"
"10","3","1","0","0","26","3","0","26","0","0"
"10","3","2","0","0","26","3","0","26","0","0"
"10","3","3","0","0","26","3","0","26","0","0"
"10","3","4","0","0","25","3","0","25","0","0"
"10","3","5","0","0","25","3","0","25","0","0"
"10","3","6","124","17","25","3","78.584","25.423","66778.516","60392.746"
"10","3","7","551","70","26","3","504.28","36.63","408670.75","393114.125"
"10","3","8","726","97","26","3","818.647","44.751","637667.813","613538.188"
"10","3","9","812","114","26","3","900.823","47.284","692447.625","665978.188"
"10","3","10","830","140","27","3","903.013","48.484","689418.438","663081.375"
"10","3","11","8","208","28","3","210.199","33.818","173107.25","164334.984"
"10","3","12","357","401","28","2","713.262","45.558","553131.688","532393.938"
"10","3","13","852","135","28","2","903.991","51.634","678545.25","652680.25"
"10","3","14","810","127","29","2","897.465","52.958","669201.25","643738.438"
"10","3","15","40","222","28","3","252.07","34.774","206607.688","196996.438"
